3987
260	238	126
134	238	1243
171	238	751
350	238	896
175	238	759
59	275	1429
420	173	1254
300	173	1254
262	173	80
375	173	80
420	173	335
300	173	631
260	173	444
134	173	488
36	173	1222
59	173	275
20	173	948
476	173	948
488	173	948
171	173	948
350	173	948
175	173	948
420	173	83
300	173	997
420	173	264
300	173	264
420	173	1407
300	173	88
420	173	898
300	173	898
242	173	674
180	173	1177
59	173	1315
20	173	1315
476	173	1315
488	173	1315
134	173	1315
171	173	1315
350	173	1315
175	173	1315
36	129	984
59	129	984
20	129	984
476	129	984
488	129	984
260	129	984
134	129	984
171	129	984
350	129	984
175	129	984
222	129	1072
472	129	1068
169	129	426
358	129	1095
316	129	156
140	129	245
319	129	1450
197	129	528
455	129	1001
232	129	645
420	129	906
300	129	906
196	129	758
14	129	1255
59	182	173
14	182	654
300	182	330
420	182	460
300	182	460
492	182	55
47	182	55
420	182	974
300	182	1126
420	182	320
300	182	662
36	432	1397
222	432	928
260	334	1397
223	334	783
488	334	448
488	334	1106
488	334	1006
488	334	1129
488	334	1062
420	109	1078
300	109	1078
242	109	1287
180	109	1287
59	384	1318
36	298	1397
260	298	1397
373	298	783
342	298	783
213	298	1167
489	298	437
472	271	756
472	271	28
59	92	173
59	92	1273
260	254	168
134	254	532
36	254	1070
59	254	972
20	254	781
476	254	781
488	254	781
171	254	781
350	254	781
175	254	781
420	254	17
300	254	220
420	254	946
300	254	946
420	254	606
300	254	512
420	42	436
300	42	436
242	42	587
180	42	587
420	42	26
300	42	26
180	364	300
400	364	274
499	364	609
80	364	609
260	237	1416
134	237	1031
36	237	87
59	237	1056
140	237	1142
319	237	519
222	237	1039
472	237	1449
262	237	22
375	237	22
420	237	1424
300	237	1424
36	237	597
59	237	597
20	237	597
59	237	812
20	237	812
59	237	1172
20	237	945
222	237	1367
36	388	97
59	388	959
20	388	672
476	388	349
488	388	811
222	388	80
472	388	80
169	388	80
358	388	80
316	388	80
300	388	1382
300	388	558
36	388	418
59	388	418
20	388	418
476	388	418
488	388	418
20	299	436
476	299	436
488	299	436
169	299	462
358	299	462
316	299	462
300	349	142
59	349	1249
20	349	354
476	349	730
488	349	951
300	349	821
36	405	196
59	405	196
20	405	196
476	405	196
488	405	196
260	405	196
134	405	196
171	405	196
350	405	196
175	405	196
140	405	517
319	405	11
197	405	787
455	405	1048
232	405	1012
222	405	987
472	405	765
169	405	1216
358	405	1369
316	405	1051
420	405	880
300	405	1421
420	405	602
300	405	494
36	362	1224
59	362	1224
260	362	1224
134	362	1224
420	362	52
300	362	345
420	362	1455
300	362	1445
420	446	1418
300	446	1418
196	446	680
14	446	680
36	50	196
59	50	196
222	50	934
472	50	934
400	50	372
36	248	196
59	248	196
20	248	196
476	248	196
488	248	196
260	248	196
134	248	196
171	248	196
350	248	196
175	248	196
140	248	245
319	248	1450
197	248	528
455	248	1001
232	248	645
222	248	1072
472	248	1068
169	248	426
358	248	1095
316	248	156
420	248	880
300	248	1421
420	248	602
300	248	494
420	248	910
300	248	910
242	248	554
180	248	172
420	248	899
300	248	1190
36	359	227
59	359	227
59	218	1318
300	218	568
180	218	470
300	218	1183
300	265	436
180	265	219
300	265	484
420	367	417
300	367	1147
300	367	385
420	367	1033
36	367	679
488	367	679
260	367	679
175	367	679
222	367	583
316	367	98
140	367	566
232	367	155
420	367	1312
300	367	178
59	46	941
134	46	652
171	46	238
36	46	1408
59	46	1430
20	46	932
476	46	1291
488	46	202
260	46	289
134	46	1185
171	46	211
350	46	714
175	46	742
262	46	319
375	46	319
420	46	610
300	46	130
59	333	436
20	333	436
342	333	587
59	333	696
20	333	82
36	320	413
59	320	413
300	320	568
180	320	470
300	320	752
36	442	1397
300	442	378
36	351	1397
59	351	1397
20	351	1397
59	351	1249
20	351	867
300	351	717
300	351	840
59	351	1378
20	351	1378
59	26	173
20	26	173
59	26	337
20	26	585
342	26	219
59	26	139
20	26	1144
59	26	24
20	26	857
36	294	1157
59	294	1027
260	294	1008
134	294	924
420	294	1024
300	294	607
420	294	159
300	294	642
420	294	1422
300	294	795
36	294	1356
59	294	799
260	294	1230
134	294	805
262	294	737
375	294	737
300	214	267
300	214	1166
420	214	990
300	214	3
59	144	1397
472	144	890
420	144	415
36	144	636
59	144	636
473	144	741
59	144	428
300	409	1049
300	409	708
300	409	191
375	409	986
300	409	1268
300	409	648
472	53	693
319	53	693
59	53	830
134	53	839
59	53	1319
134	53	939
36	53	676
59	53	676
20	53	676
476	53	676
488	53	676
300	301	436
342	301	697
420	386	243
300	386	643
300	148	173
180	148	1074
300	148	750
36	179	1047
59	179	491
20	179	171
476	179	525
488	179	581
375	179	587
36	179	869
59	179	524
20	179	1132
476	179	1187
488	179	698
420	372	436
242	372	219
59	372	0
20	372	1387
476	372	465
488	372	1192
472	372	32
169	372	32
358	372	32
316	372	32
59	372	204
20	372	204
476	372	204
488	372	204
260	436	996
134	436	1014
36	436	63
59	436	1127
300	436	856
420	436	856
300	436	642
420	436	159
300	436	795
420	436	1422
300	436	843
420	436	110
300	361	1026
375	361	133
300	361	589
36	361	676
59	361	676
20	361	676
476	361	676
488	361	676
420	361	451
300	361	451
420	361	18
300	361	1155
300	361	510
134	158	41
171	158	600
59	158	391
20	158	1175
472	158	80
169	158	80
319	158	80
197	158	80
420	158	203
300	158	203
420	193	436
300	193	995
300	193	677
260	124	48
134	124	224
59	124	1389
20	124	152
300	124	189
260	329	1011
134	329	1011
262	329	587
59	329	448
59	329	712
300	329	1170
180	329	575
36	329	809
59	329	809
20	329	809
476	329	809
488	329	809
36	329	927
59	329	572
20	329	1235
476	329	1348
488	329	246
59	337	1397
472	337	487
59	119	1318
134	119	398
59	119	1139
260	88	1397
175	88	1397
36	88	1397
488	88	1397
140	88	587
232	88	587
222	88	587
316	88	587
420	88	165
300	88	852
420	88	1339
260	88	418
134	88	418
171	88	418
350	88	418
175	88	418
36	88	1077
488	88	1077
36	88	1400
488	88	1400
260	460	1397
36	460	983
59	460	592
20	460	853
476	460	179
488	460	1275
222	460	892
472	460	892
169	460	892
358	460	892
316	460	892
300	460	471
300	460	1120
36	460	422
59	460	422
20	460	422
476	460	422
488	460	422
420	460	480
140	460	725
319	460	725
197	460	725
455	460	725
232	460	725
300	460	303
300	460	935
300	460	198
300	460	467
300	460	1153
375	460	394
420	460	365
300	460	365
36	152	1397
59	152	1397
342	152	219
36	152	129
59	152	38
420	228	1026
373	228	587
36	228	1090
59	228	1090
20	228	1090
476	228	1090
488	228	1090
300	228	42
420	55	436
242	55	219
300	55	694
59	145	1397
472	145	433
300	245	173
36	245	144
59	245	144
20	245	144
476	245	144
488	245	144
36	245	1234
59	245	565
20	245	145
476	245	529
488	245	127
59	245	636
36	245	451
20	245	451
476	245	451
488	245	451
134	431	622
59	431	594
420	431	1410
300	431	1410
242	431	1244
180	431	766
134	431	1436
171	431	1436
350	431	1436
175	431	1436
59	431	1436
20	431	1436
476	431	1436
488	431	1436
260	474	1008
134	474	924
36	474	1157
59	474	1027
262	474	587
375	474	587
420	474	351
300	474	328
260	54	1397
175	54	1397
36	54	1397
488	54	1397
342	54	783
373	54	783
420	54	1274
300	54	1457
260	315	1397
36	315	1397
262	315	587
375	315	587
420	315	753
300	315	731
420	315	944
300	315	944
420	220	1026
373	220	587
300	220	1136
420	172	173
373	172	783
59	172	262
300	437	1344
420	437	716
180	437	783
242	437	783
300	437	691
420	437	691
180	437	43
242	437	1020
134	126	173
36	126	199
59	126	199
20	126	199
300	126	1158
300	126	1232
180	126	638
300	126	400
420	376	436
373	376	587
59	376	448
59	376	1431
260	224	1056
134	224	87
36	224	1031
59	224	1416
140	224	1142
319	224	519
222	224	1039
472	224	1449
262	224	22
375	224	22
134	224	738
59	224	1263
134	224	113
59	224	1113
59	89	108
20	89	92
472	89	587
169	89	587
300	89	715
300	122	173
180	122	783
300	122	100
59	281	1318
300	281	568
180	281	470
300	281	1183
300	387	93
300	387	407
300	387	1044
22	387	46
59	401	436
300	401	1357
300	401	1151
420	150	667
300	150	667
36	150	867
59	150	978
20	150	354
476	150	730
488	150	951
260	150	1443
134	150	368
171	150	876
350	150	286
175	150	322
373	150	1437
342	150	1437
420	150	831
300	150	498
36	150	1038
59	150	1154
260	150	1463
134	150	1270
373	150	737
342	150	737
420	150	1294
300	150	292
36	6	1397
260	6	1397
262	6	587
375	6	587
420	6	848
300	6	140
36	6	633
260	6	1435
36	6	423
260	6	423
36	165	1397
260	165	1397
420	165	1024
300	165	607
420	165	159
300	165	642
420	165	1422
300	165	795
36	328	97
59	328	959
20	328	672
476	328	349
488	328	811
222	328	80
472	328	80
169	328	80
358	328	80
316	328	80
36	328	99
59	328	99
20	328	99
476	328	99
488	328	99
59	328	979
300	328	1180
36	328	1077
300	98	91
300	98	367
420	355	142
420	355	534
36	355	1104
59	355	102
20	355	820
476	355	545
488	355	241
222	355	986
472	355	986
169	355	986
358	355	986
316	355	986
300	355	663
300	355	325
36	355	809
59	355	809
20	355	809
476	355	809
488	355	809
300	187	173
180	187	936
36	187	361
300	187	1366
59	187	958
20	187	958
476	187	958
488	187	958
59	187	960
20	187	960
476	187	960
488	187	960
59	154	1397
472	154	219
36	154	215
20	154	215
476	154	215
488	154	215
300	154	1267
36	154	418
20	154	418
476	154	418
488	154	418
300	227	1254
420	227	1254
375	227	587
262	227	587
300	227	1447
420	227	1447
36	227	676
59	227	676
20	227	676
476	227	676
488	227	676
260	227	676
134	227	676
171	227	676
350	227	676
175	227	676
180	227	638
242	227	638
180	215	300
300	215	607
420	215	215
59	215	1232
20	215	1232
164	215	1246
363	215	683
36	479	984
59	479	984
20	479	984
476	479	984
488	479	984
260	479	984
134	479	984
171	479	984
350	479	984
175	479	984
222	479	587
472	479	587
169	479	587
358	479	587
316	479	587
140	479	587
319	479	587
197	479	587
455	479	587
232	479	587
300	479	1413
420	479	89
300	479	478
420	479	776
300	479	749
420	479	969
260	30	1011
134	30	1011
262	30	587
59	30	448
59	30	712
59	30	1170
134	30	1170
59	30	695
134	30	826
134	30	658
300	30	301
14	30	1121
36	30	197
59	30	197
20	30	197
476	30	197
488	30	197
36	30	1349
59	30	1181
20	30	546
476	30	858
488	30	1309
59	156	173
180	156	783
59	156	670
59	156	1401
22	156	253
300	428	1374
420	428	598
22	428	406
36	318	1397
59	318	1397
472	318	80
14	318	109
14	318	419
22	318	253
420	284	1026
373	284	783
300	284	1097
180	284	1007
59	284	418
20	284	418
36	284	418
476	284	418
488	284	418
59	284	817
20	284	877
36	284	726
476	284	440
488	284	445
420	177	1026
373	177	587
59	177	448
472	177	32
472	177	569
300	194	1078
420	194	1078
180	194	587
242	194	587
420	194	129
300	194	178
59	194	1053
36	194	1053
300	194	637
420	194	580
300	194	580
180	194	1415
242	194	1415
420	194	256
300	194	256
420	306	436
59	306	781
20	306	781
36	306	781
476	306	781
488	306	781
472	306	470
169	306	470
222	306	470
358	306	470
316	306	470
300	306	973
59	306	666
20	306	435
36	306	248
476	306	273
488	306	1080
59	72	173
134	72	173
20	72	173
171	72	173
59	72	1249
134	72	792
20	72	867
171	72	1443
373	72	1437
342	72	1437
196	72	432
14	72	432
472	72	59
319	72	408
169	72	1465
197	72	1116
300	72	1057
420	72	1057
180	72	579
242	72	1233
300	72	54
420	72	1239
59	417	1397
472	417	936
300	417	1278
472	417	833
300	21	141
420	21	141
201	21	1074
84	21	1074
300	21	1041
420	21	900
300	21	1032
420	21	1115
59	346	347
36	346	347
134	346	347
260	346	347
300	346	1458
420	346	334
300	346	121
420	346	121
20	280	436
476	280	436
488	280	436
169	280	462
358	280	462
316	280	462
420	280	190
242	280	402
36	280	418
59	280	418
222	280	575
472	280	575
222	280	1022
472	280	1022
59	256	118
20	256	134
36	256	366
342	256	783
300	256	1447
59	256	636
20	256	636
420	421	1418
36	421	679
59	421	679
222	421	1088
59	421	878
36	85	704
59	85	772
20	85	771
476	85	333
488	85	476
260	85	518
134	85	183
171	85	1363
350	85	733
175	85	550
222	85	1072
472	85	1068
169	85	426
358	85	1095
316	85	156
140	85	245
319	85	1450
197	85	528
455	85	1001
232	85	645
375	85	22
262	85	22
420	85	285
300	85	163
420	103	173
300	103	173
36	103	781
59	103	781
20	103	781
476	103	781
488	103	781
260	103	781
134	103	781
171	103	781
350	103	781
175	103	781
242	103	573
180	103	675
420	103	374
300	103	1123
36	269	63
59	269	1127
260	269	996
134	269	1014
300	269	1458
420	269	334
300	269	589
420	269	589
59	269	1232
300	269	956
300	269	894
420	296	1078
36	296	679
300	296	1108
420	296	914
300	296	914
36	44	1397
59	44	1397
260	44	1397
134	44	1397
472	44	587
319	44	587
59	44	230
134	44	230
59	44	849
134	44	849
222	44	986
59	259	173
300	259	975
400	259	841
134	110	173
59	110	173
2	110	104
159	110	1412
134	110	342
59	110	1028
175	71	1397
59	71	679
59	71	1102
36	450	984
59	450	984
20	450	984
476	450	984
488	450	984
260	450	984
134	450	984
171	450	984
350	450	984
175	450	984
140	450	245
319	450	1450
197	450	528
455	450	1001
232	450	645
222	450	1072
472	450	1068
169	450	426
358	450	1095
316	450	156
420	450	906
300	450	906
196	450	758
14	450	1255
420	368	436
36	368	316
20	368	1228
36	368	361
20	368	361
20	368	1035
134	90	874
59	90	290
300	117	209
36	117	679
59	117	679
222	117	892
472	117	892
14	117	432
342	117	638
59	191	1397
472	191	180
420	412	1078
300	412	1078
242	412	587
180	412	587
420	412	1296
300	412	1296
300	412	188
300	412	1084
59	31	1318
36	13	63
59	13	1127
260	13	996
134	13	1014
300	13	1458
420	13	334
300	13	1206
420	13	1117
300	13	762
420	13	692
300	13	1000
420	13	429
59	13	812
20	13	812
59	13	244
20	13	297
180	13	64
300	13	661
260	116	268
134	116	1059
171	116	871
350	116	499
175	116	112
262	116	587
36	116	115
59	116	1171
20	116	37
476	116	29
488	116	469
222	116	32
472	116	32
169	116	32
358	116	32
316	116	32
300	116	331
300	116	376
180	116	1358
300	116	231
180	76	114
400	76	393
274	76	1217
418	76	1217
59	414	1224
36	414	1224
472	414	80
222	414	80
300	414	1296
36	470	1397
260	470	1397
375	470	587
262	470	587
36	470	312
260	470	439
420	357	173
242	357	1141
260	357	361
134	357	361
171	357	361
350	357	361
175	357	361
36	357	1433
59	357	1433
20	357	1433
476	357	1433
488	357	1433
222	357	356
472	357	356
169	357	356
358	357	356
316	357	356
300	357	1333
300	462	173
420	462	173
260	462	781
134	462	781
171	462	781
350	462	781
175	462	781
36	462	781
59	462	781
20	462	781
476	462	781
488	462	781
242	462	573
180	462	675
300	462	178
420	462	1312
300	293	1026
420	293	1026
300	293	206
420	293	276
300	293	782
420	293	542
420	433	1254
262	433	587
420	433	57
36	433	1433
59	433	1433
20	433	1433
476	433	1433
488	433	1433
222	433	356
472	433	356
169	433	356
358	433	356
316	433	356
300	433	1376
300	433	1195
420	433	1195
300	433	687
420	433	1196
262	433	363
375	433	363
300	433	596
420	433	596
420	233	1078
36	233	21
59	233	1228
300	233	917
134	295	436
59	295	1389
20	295	152
300	295	619
36	167	1397
488	167	1397
260	167	1397
175	167	1397
222	167	587
316	167	587
140	167	587
232	167	587
300	167	1394
420	167	1156
36	49	87
260	49	1416
59	49	1056
134	49	1031
222	49	1039
140	49	1142
472	49	1449
319	49	519
375	49	22
262	49	22
300	49	1424
420	49	1424
300	324	358
420	324	358
222	324	80
472	324	80
169	324	80
358	324	80
316	324	80
140	324	80
319	324	80
197	324	80
455	324	80
232	324	80
300	324	370
420	324	370
300	324	460
420	324	460
342	324	1280
373	324	1280
59	324	1077
134	324	1077
20	324	1328
171	324	1328
476	324	1362
350	324	1362
488	324	279
175	324	279
36	496	1352
59	496	1393
300	496	1226
134	168	41
171	168	86
350	168	1042
175	168	185
319	168	20
197	168	20
455	168	20
232	168	20
59	168	214
20	168	214
476	168	214
488	168	214
36	168	214
300	168	1184
420	168	1184
180	168	638
242	168	638
300	168	1110
420	168	1292
300	168	222
420	168	222
260	327	196
134	327	196
171	327	196
350	327	196
175	327	196
36	327	196
59	327	196
20	327	196
476	327	196
488	327	196
134	327	25
171	327	1334
350	327	1163
175	327	1304
59	327	603
20	327	1259
476	327	1453
488	327	1332
300	327	1331
420	327	1331
319	327	916
472	327	916
319	327	893
472	327	968
319	327	538
472	327	1261
260	327	809
134	327	809
171	327	809
350	327	809
175	327	809
36	327	809
59	327	809
20	327	809
476	327	809
488	327	809
59	258	436
300	258	557
300	48	1026
420	48	1026
300	48	1064
420	48	994
300	48	280
420	48	121
300	48	468
420	48	1164
134	330	874
59	330	290
134	330	549
59	330	549
